11:34:45.850625,(-96,-88,-104),(-87,-81,-90),(-74,-60,-86),(-71,-57,-76),(-69,-58,-81),(-82,-73,-86)
11:34:48.216940,(-98,-93,-100),(-86,-76,-90),(-82,-74,-95),(-70,-55,-83),(-74,-58,-87),(-84,-75,-90)
11:34:50.527220,(-85,-78,-94),(-86,-76,-93),(-78,-69,-90),(-67,-56,-77),(-76,-67,-87),(-79,-66,-89)
11:34:52.868780,(-86,-83,-89),(-89,-80,-95),(-74,-57,-80),(-66,-53,-75),(-79,-74,-83),(-79,-70,-89)
11:34:55.212116,(-96,-91,-100),(-85,-77,-89),(-75,-68,-82),(-68,-55,-85),(-70,-56,-82),(-79,-63,-87)
11:34:57.551504,(-97,-92,-101),(-82,-76,-87),(-79,-67,-89),(-66,-58,-74),(-73,-70,-77),(-81,-75,-91)
11:34:59.890933,(-91,-84,-97),(-85,-75,-95),(-77,-70,-83),(-66,-52,-72),(-73,-61,-83),(-81,-75,-84)
11:35:02.226962,(-95,-85,-100),(-88,-81,-95),(-81,-71,-86),(-63,-50,-71),(-74,-59,-89),(-79,-72,-89)
11:35:04.546365,(-94,-92,-95),(-84,-77,-94),(-70,-58,-77),(-66,-49,-72),(-78,-70,-88),(-75,-60,-83)
11:35:06.874614,(-94,-91,-97),(-87,-76,-92),(-80,-68,-93),(-74,-67,-85),(-74,-66,-88),(-81,-72,-89)
11:35:09.213525,(-91,-87,-100),(-84,-71,-94),(-77,-69,-86),(-65,-52,-71),(-77,-61,-85),(-77,-68,-81)
11:35:11.524229,(-93,-93,-93),(-79,-69,-89),(-73,-65,-88),(-65,-52,-83),(-73,-62,-81),(-78,-62,-86)
11:35:13.869183,(-93,-83,-98),(-84,-79,-88),(-77,-67,-84),(-62,-43,-74),(-76,-60,-79),(-75,-64,-90)
11:35:16.169850,(-88,-81,-93),(-83,-76,-88),(-73,-62,-81),(-64,-46,-71),(-77,-69,-87),(-78,-67,-88)
11:35:18.477293,(-95,-89,-99),(-89,-76,-96),(-75,-61,-87),(-73,-68,-81),(-75,-59,-85),(-80,-67,-90)
11:35:20.842182,-150,(-90,-78,-100),(-81,-74,-88),(-67,-57,-77),(-75,-67,-83),(-83,-70,-94)
11:35:23.182437,(-93,-87,-98),(-85,-77,-94),(-81,-70,-96),(-75,-71,-80),(-80,-73,-93),(-84,-77,-87)
11:35:25.522250,(-92,-86,-94),(-88,-74,-100),(-75,-62,-81),(-70,-54,-79),(-78,-67,-84),(-85,-70,-93)
11:35:27.862218,(-95,-81,-103),(-85,-74,-93),(-76,-62,-81),(-69,-55,-77),(-77,-70,-80),(-81,-70,-89)
11:35:30.177961,(-94,-80,-98),(-87,-79,-97),(-74,-69,-77),(-65,-49,-72),(-71,-62,-78),(-81,-76,-85)
11:35:32.537261,(-88,-82,-92),(-82,-72,-91),(-75,-60,-89),(-59,-51,-72),(-76,-65,-81),(-79,-68,-84)
11:35:34.835326,(-93,-83,-96),(-84,-75,-87),(-73,-60,-82),(-59,-44,-75),(-72,-62,-81),(-80,-72,-91)
11:35:37.184933,(-97,-95,-100),(-87,-77,-95),(-81,-70,-88),(-67,-50,-74),(-74,-61,-81),(-83,-74,-90)
11:35:39.518477,(-95,-93,-98),(-88,-76,-96),(-78,-68,-93),(-76,-65,-97),(-70,-56,-81),(-84,-68,-94)
11:35:41.851538,(-86,-86,-86),(-90,-80,-94),(-77,-62,-90),(-75,-70,-83),(-80,-71,-90),(-84,-67,-91)
11:35:44.159726,(-97,-96,-98),(-82,-69,-91),(-74,-58,-84),(-67,-56,-80),(-77,-69,-82),(-79,-69,-93)
