11:30:53.087730,(-74,-62,-86),(-71,-60,-80),(-52,-39,-64),(-71,-53,-87),(-80,-70,-89),(-76,-66,-87)
11:30:55.392744,(-72,-57,-82),(-69,-50,-85),(-51,-34,-63),(-64,-54,-71),(-79,-73,-88),(-75,-60,-92)
11:30:57.697357,(-74,-62,-80),(-69,-50,-78),(-44,-33,-53),(-74,-58,-80),(-79,-67,-92),(-68,-52,-85)
11:31:00.002348,(-77,-61,-90),(-69,-61,-76),(-56,-32,-67),(-72,-57,-76),(-81,-70,-89),(-68,-59,-72)
11:31:02.305166,(-76,-61,-90),(-70,-60,-74),(-55,-43,-66),(-74,-69,-78),(-81,-70,-88),(-74,-59,-82)
11:31:04.607930,(-78,-67,-84),(-68,-53,-82),(-57,-41,-73),(-65,-49,-73),(-82,-70,-88),(-74,-61,-80)
11:31:06.915799,(-75,-58,-82),(-68,-52,-79),(-60,-54,-70),(-69,-55,-78),(-82,-73,-91),(-70,-58,-85)
11:31:09.253302,(-74,-61,-83),(-66,-50,-74),(-60,-48,-66),(-72,-59,-85),(-84,-77,-87),(-71,-68,-74)
11:31:11.586867,(-76,-63,-86),(-76,-65,-86),(-54,-40,-71),(-72,-59,-79),(-84,-69,-95),(-74,-59,-81)
11:31:13.910393,(-80,-69,-88),(-73,-61,-82),(-60,-46,-72),(-68,-55,-79),(-82,-76,-88),(-72,-60,-82)
11:31:16.254736,(-76,-70,-82),(-69,-56,-80),(-61,-44,-78),(-65,-53,-76),(-79,-68,-95),(-73,-59,-81)
11:31:18.598639,(-78,-64,-86),(-70,-56,-82),(-63,-54,-68),(-76,-59,-83),(-81,-73,-90),(-71,-56,-87)
11:31:20.943592,(-79,-71,-88),(-62,-53,-72),(-56,-43,-70),(-76,-62,-85),(-78,-72,-83),(-74,-61,-85)
11:31:23.277377,(-76,-68,-81),(-72,-66,-79),(-50,-39,-58),(-74,-61,-83),(-78,-67,-87),(-77,-72,-82)
11:31:25.641091,(-73,-66,-82),(-68,-55,-81),(-52,-39,-63),(-73,-59,-80),(-85,-75,-99),(-73,-65,-77)
11:31:27.980011,(-74,-60,-82),(-65,-55,-76),(-50,-37,-60),(-66,-53,-77),(-81,-66,-94),(-69,-53,-77)
11:31:30.280426,(-80,-68,-86),(-72,-58,-79),(-65,-50,-80),(-65,-54,-74),(-83,-80,-85),(-74,-67,-87)
11:31:32.642187,(-80,-69,-87),(-74,-59,-88),(-63,-53,-70),(-71,-51,-88),(-84,-75,-92),(-71,-57,-88)
11:31:34.972890,(-78,-68,-83),(-64,-53,-78),(-54,-39,-65),(-73,-61,-82),(-80,-70,-89),(-74,-57,-90)
11:31:37.274080,(-76,-61,-81),(-69,-56,-78),(-54,-37,-63),(-78,-68,-86),(-82,-72,-92),(-66,-55,-74)
11:31:39.580954,(-79,-74,-87),(-70,-58,-80),(-54,-37,-61),(-76,-58,-90),(-82,-71,-94),(-77,-73,-81)
11:31:41.875441,(-73,-59,-82),(-71,-60,-78),(-55,-38,-62),(-62,-49,-71),(-82,-77,-90),(-72,-60,-81)
11:31:44.171654,(-80,-66,-90),(-69,-55,-84),(-58,-47,-68),(-56,-48,-63),(-77,-60,-86),(-76,-62,-95)
11:31:46.501481,(-79,-65,-91),(-69,-55,-81),(-62,-42,-73),(-67,-50,-81),(-78,-67,-82),(-67,-57,-73)
11:31:48.809387,(-78,-68,-88),(-69,-61,-72),(-51,-37,-62),(-68,-57,-78),(-86,-76,-93),(-76,-62,-82)
11:31:51.101933,(-71,-57,-77),(-72,-52,-85),(-53,-42,-62),(-69,-57,-82),(-83,-77,-90),(-69,-56,-88)
11:31:53.421309,(-67,-53,-85),(-68,-52,-83),(-58,-51,-66),(-75,-68,-81),(-81,-72,-87),(-74,-56,-84)
11:31:55.725072,(-75,-64,-81),(-71,-60,-78),(-57,-38,-74),(-72,-55,-83),(-80,-68,-87),(-75,-64,-80)
11:31:58.018219,(-76,-71,-79),(-70,-63,-74),(-55,-49,-68),(-72,-58,-78),(-79,-68,-84),(-73,-68,-79)
11:32:00.332899,(-72,-58,-79),(-69,-58,-79),(-62,-43,-76),(-71,-60,-77),(-82,-71,-91),(-73,-58,-79)
11:32:02.652358,(-75,-68,-80),(-68,-57,-78),(-60,-40,-69),(-73,-58,-80),(-83,-73,-94),(-66,-52,-74)
11:32:05.009450,(-71,-61,-82),(-72,-61,-80),(-56,-44,-71),(-77,-60,-88),(-81,-73,-86),(-74,-71,-79)
