11:28:22.224963,(-74,-69,-80),(-47,-34,-66),(-67,-53,-89),(-87,-83,-90),(-82,-75,-88),(-72,-67,-77)
11:28:24.559204,(-71,-62,-77),(-51,-40,-56),(-62,-52,-75),(-86,-77,-92),(-77,-65,-86),(-70,-51,-75)
11:28:26.896411,(-73,-61,-80),(-48,-36,-56),(-59,-46,-65),(-88,-83,-96),(-83,-75,-90),(-60,-47,-73)
11:28:29.191981,(-70,-58,-79),(-56,-34,-68),(-56,-44,-67),(-89,-84,-95),(-79,-70,-94),(-67,-51,-78)
11:28:31.515113,(-73,-59,-83),(-61,-45,-71),(-57,-45,-65),(-88,-70,-101),(-75,-66,-85),(-68,-56,-75)
11:28:33.858744,(-69,-54,-73),(-57,-45,-91),(-55,-37,-67),(-83,-73,-94),(-76,-69,-83),(-67,-56,-78)
11:28:36.194092,(-67,-53,-73),(-53,-44,-59),(-66,-59,-74),(-89,-80,-102),(-76,-67,-85),(-65,-51,-81)
11:28:38.497351,(-66,-58,-71),(-58,-48,-71),(-60,-48,-69),(-86,-82,-91),(-78,-61,-96),(-63,-51,-73)
11:28:40.835366,(-64,-51,-72),(-58,-42,-73),(-56,-46,-67),(-93,-86,-101),(-71,-57,-80),(-61,-45,-72)
11:28:43.169727,(-67,-56,-76),(-60,-45,-76),(-53,-41,-67),(-86,-80,-95),(-74,-60,-85),(-58,-47,-72)
11:28:45.477944,(-74,-60,-85),(-60,-48,-72),(-50,-37,-56),(-84,-67,-98),(-77,-58,-84),(-68,-59,-75)
11:28:47.813851,(-75,-68,-93),(-64,-48,-69),(-45,-36,-56),(-81,-74,-90),(-78,-66,-87),(-74,-58,-84)
11:28:50.138412,(-67,-55,-77),(-63,-44,-75),(-50,-34,-70),(-83,-66,-93),(-80,-77,-83),(-66,-58,-74)
11:28:52.428043,(-69,-59,-77),(-57,-45,-68),(-55,-45,-64),(-86,-73,-93),(-82,-72,-89),(-68,-51,-77)
11:28:54.795324,(-65,-52,-80),(-55,-43,-66),(-61,-52,-71),(-89,-77,-97),(-79,-69,-92),(-77,-70,-83)
11:28:57.101589,(-69,-50,-76),(-56,-46,-63),(-64,-51,-82),(-90,-86,-93),(-78,-60,-89),(-69,-53,-81)
11:28:59.440224,(-69,-64,-73),(-55,-42,-58),(-61,-50,-74),(-91,-86,-97),(-74,-66,-83),(-70,-57,-81)
11:29:01.745184,(-70,-56,-79),(-54,-39,-62),(-56,-48,-64),(-85,-75,-91),(-77,-67,-87),(-71,-62,-81)
11:29:04.054133,(-72,-59,-91),(-56,-46,-64),(-53,-38,-65),(-85,-70,-95),(-77,-64,-87),(-67,-53,-78)
11:29:06.364048,(-71,-56,-85),(-60,-47,-76),(-52,-38,-71),(-85,-73,-91),(-80,-69,-89),(-64,-50,-73)
11:29:08.664729,(-69,-54,-83),(-60,-48,-63),(-54,-43,-65),(-87,-82,-92),(-76,-62,-87),(-67,-56,-71)
11:29:10.980498,(-72,-61,-81),(-58,-44,-74),(-53,-41,-64),(-83,-72,-90),(-78,-65,-88),(-67,-53,-76)
11:29:13.290673,(-71,-51,-80),(-48,-39,-62),(-65,-57,-70),(-86,-74,-96),(-75,-60,-88),(-65,-51,-81)
11:29:15.617533,(-63,-50,-75),(-54,-40,-57),(-63,-49,-74),(-90,-80,-93),(-72,-59,-87),(-67,-54,-78)
11:29:17.944410,(-66,-55,-75),(-59,-45,-68),(-59,-41,-73),(-87,-75,-94),(-73,-58,-88),(-66,-51,-76)
11:29:20.241267,(-70,-57,-80),(-63,-56,-72),(-55,-38,-67),(-83,-70,-95),(-72,-62,-80),(-71,-56,-84)
11:29:22.590563,(-72,-57,-88),(-62,-47,-80),(-62,-50,-74),(-84,-74,-89),(-78,-72,-84),(-70,-61,-76)
11:29:24.932148,(-70,-56,-77),(-57,-42,-70),(-54,-42,-65),(-84,-71,-95),(-79,-67,-91),(-67,-55,-77)
11:29:27.271852,(-68,-56,-79),(-57,-44,-67),(-56,-41,-70),(-90,-84,-98),(-78,-69,-85),(-72,-61,-85)
11:29:29.578823,(-66,-52,-78),(-58,-49,-71),(-64,-46,-72),(-87,-77,-94),(-81,-76,-86),(-71,-58,-91)
11:29:31.874894,(-71,-63,-78),(-61,-48,-70),(-57,-46,-66),(-90,-83,-95),(-73,-57,-87),(-68,-58,-73)
11:29:34.189256,(-77,-57,-98),(-52,-34,-62),(-64,-42,-76),(-90,-74,-97),(-76,-59,-86),(-66,-53,-74)
11:29:36.493027,(-59,-49,-68),(-52,-44,-56),(-65,-56,-71),(-92,-87,-94),(-79,-69,-89),(-70,-53,-89)
11:29:38.792481,(-77,-69,-90),(-52,-41,-61),(-55,-42,-69),(-86,-77,-90),(-80,-73,-86),(-69,-58,-79)
11:29:41.108835,(-67,-54,-80),(-63,-51,-72),(-52,-45,-64),(-89,-84,-93),(-77,-63,-86),(-68,-61,-78)
11:29:43.415443,(-70,-58,-85),(-61,-46,-73),(-51,-34,-59),(-85,-80,-96),(-82,-71,-90),(-68,-55,-83)
11:29:45.732405,(-74,-66,-79),(-67,-52,-82),(-51,-41,-60),(-81,-73,-88),(-81,-68,-89),(-68,-55,-75)
