09:32:35.132530,-87,-76,-82,-79,-38,-68
09:32:36.052618,-72,-78,-87,-80,-41,-66
09:32:36.999959,-78,-75,-80,-77,-43,-60
09:32:37.920197,-83,-72,-84,-83,-50,-58
09:32:38.840271,-85,-71,-83,-81,-43,-62
09:32:39.792282,-77,-69,-79,-91,-49,-63
09:32:40.709820,-81,-76,-79,-86,-46,-58
09:32:41.628621,-87,-74,-80,-72,-50,-63
09:32:42.546612,-83,-73,-80,-82,-50,-55
09:32:43.465850,-86,-77,-76,-80,-49,-64
09:32:44.416508,-83,-76,-81,-70,-60,-73
09:32:45.346211,-80,-76,-72,-72,-65,-64
09:32:46.284363,-77,-73,-72,-67,-62,-63
09:32:47.221662,-82,-74,-72,-77,-60,-70
09:32:48.149020,-84,-80,-82,-71,-47,-68
09:32:49.077376,-85,-70,-82,-76,-51,-62
09:32:50.016664,-84,-78,-84,-71,-49,-70
09:32:50.936778,-83,-76,-86,-84,-42,-61
09:32:51.855287,-79,-73,-78,-80,-57,-55
09:32:52.774457,-78,-65,-75,-78,-64,-60
09:32:53.722831,-78,-66,-69,-84,-59,-69
09:32:54.670143,-74,-65,-81,-87,-53,-61
09:32:55.588961,-79,-78,-81,-81,-37,-63
09:32:56.514449,-82,-75,-79,-74,-44,-62
09:32:57.454315,-76,-67,-80,-73,-69,-59
09:32:58.391147,-83,-74,-73,-83,-62,-60
09:32:59.309865,-81,-66,-77,-83,-58,-57
09:33:00.238675,-86,-75,-83,-74,-47,-64
09:33:01.157973,-80,-75,-81,-73,-54,-65
09:33:02.076691,-71,-71,-76,-75,-66,-54
09:33:02.996121,-71,-63,-80,-81,-63,-51
09:33:03.914273,-70,-64,-72,-77,-62,-57
09:33:04.832830,-72,-71,-78,-80,-47,-63
09:33:05.753114,-78,-75,-77,-80,-53,-71
09:33:06.670407,-76,-77,-78,-73,-60,-58
09:33:07.589030,-72,-67,-82,-78,-62,-62
09:33:08.509174,-78,-60,-76,-84,-62,-66
09:33:09.429159,-74,-65,-71,-81,-59,-55
09:33:10.374138,-77,-66,-75,-75,-67,-58
09:33:11.310579,-65,-61,-76,-75,-57,-62
09:33:12.227391,-78,-76,-89,-82,-64,-64
09:33:13.146260,-73,-77,-74,-74,-51,-69
09:33:14.076670,-81,-76,-79,-79,-53,-58
09:33:15.021188,-78,-65,-79,-65,-58,-60
09:33:15.938735,-82,-69,-79,-72,-51,-58
09:33:16.854935,-79,-70,-80,-75,-52,-63
09:33:17.772527,-84,-66,-83,-69,-54,-65
09:33:18.688840,-82,-64,-74,-72,-54,-63
09:33:19.607619,-84,-76,-85,-71,-54,-69
09:33:20.528096,-81,-73,-80,-64,-63,-66
09:33:21.472522,-83,-76,-67,-68,-54,-71
09:33:22.390073,-81,-78,-79,-78,-60,-65
09:33:23.311105,-79,-77,-78,-83,-62,-61
09:33:24.229015,-80,-76,-80,-70,-62,-70
09:33:25.147359,-86,-75,-77,-71,-66,-61
09:33:26.069054,-79,-69,-79,-73,-65,-69
09:33:26.987444,-74,-72,-70,-65,-67,-61
