10:25:25.949562,-77,-66,-74,-89,-69,-45
10:25:26.870173,-60,-65,-73,-86,-77,-63
10:25:27.790279,-73,-64,-68,-79,-76,-57
10:25:28.710905,-70,-68,-61,-88,-56,-57
10:25:29.659726,-75,-62,-64,-86,-68,-68
10:25:30.580994,-86,-59,-62,-79,-69,-64
10:25:31.519382,-71,-66,-70,-84,-71,-65
10:25:32.436832,-79,-61,-71,-82,-66,-61
10:25:33.367474,-73,-68,-71,-76,-72,-62
10:25:34.294605,-79,-69,-69,-79,-70,-69
10:25:35.235605,-71,-59,-78,-74,-73,-68
10:25:36.158598,-69,-68,-70,-82,-72,-67
10:25:37.111120,-65,-69,-70,-81,-73,-73
10:25:38.033810,-68,-58,-68,-86,-76,-64
10:25:38.982421,-72,-61,-60,-75,-75,-53
10:25:39.909374,-66,-58,-68,-80,-72,-56
10:25:40.850058,-70,-59,-65,-72,-62,-56
10:25:41.770957,-69,-65,-61,-91,-72,-56
10:25:42.698221,-77,-62,-66,-87,-70,-50
10:25:43.615874,-86,-57,-67,-85,-69,-52
10:25:44.554634,-74,-57,-60,-83,-74,-52
10:25:45.476046,-70,-61,-60,-83,-63,-52
10:25:46.397066,-70,-68,-64,-80,-66,-59
10:25:47.315670,-73,-65,-63,-80,-71,-50
10:25:48.233350,-67,-65,-66,-80,-54,-50
10:25:49.152130,-77,-74,-68,-83,-67,-64
10:25:50.073880,-73,-66,-65,-83,-64,-78
10:25:51.019533,-77,-59,-74,-82,-77,-78
10:25:51.937108,-77,-60,-73,-77,-71,-68
10:25:52.858858,-66,-58,-58,-89,-70,-66
10:25:53.789590,-69,-60,-55,-80,-69,-64
10:25:54.728663,-76,-65,-56,-88,-65,-53
10:25:55.655278,-72,-64,-49,-80,-73,-50
10:25:56.574698,-71,-54,-65,-81,-84,-51
10:25:57.492014,-67,-73,-53,-81,-84,-53
10:25:58.411952,-69,-56,-67,-86,-74,-48
10:25:59.336156,-66,-66,-68,-83,-70,-52
10:26:00.254862,-60,-69,-65,-89,-70,-65
10:26:01.194996,-69,-74,-67,-82,-71,-62
10:26:02.122012,-78,-58,-69,-83,-81,-61
10:26:03.052181,-72,-66,-56,-77,-73,-57
10:26:03.980314,-70,-70,-68,-85,-64,-53
10:26:04.898482,-71,-57,-64,-77,-67,-54
10:26:05.818858,-77,-60,-63,-89,-75,-64
10:26:06.740153,-64,-66,-78,-84,-77,-65
10:26:07.658750,-68,-59,-67,-83,-74,-57
10:26:08.578857,-69,-63,-65,-81,-72,-61
10:26:09.500165,-58,-63,-57,-89,-66,-56
10:26:10.418871,-57,-69,-61,-76,-67,-58
10:26:11.356056,-71,-58,-65,-79,-75,-67
10:26:12.276246,-70,-60,-63,-81,-71,-62
10:26:13.198650,-68,-67,-70,-90,-66,-47
10:26:14.117441,-66,-63,-67,-90,-69,-59
10:26:15.037886,-66,-53,-66,-83,-70,-53
