10:30:05.499371,-66,-64,-70,-88,-68,-63
10:30:06.418346,-65,-63,-64,-87,-68,-54
10:30:07.338274,-69,-50,-66,-81,-72,-64
10:30:08.258399,-70,-59,-59,-86,-76,-68
10:30:09.197579,-72,-47,-61,-90,-58,-65
10:30:10.115951,-63,-49,-61,-77,-73,-64
10:30:11.034590,-70,-59,-58,-86,-71,-68
10:30:11.959372,-66,-68,-67,-89,-79,-65
10:30:12.882168,-72,-54,-61,-90,-63,-72
10:30:13.809467,-68,-63,-58,-84,-68,-64
10:30:14.735850,-70,-56,-61,-82,-75,-62
10:30:15.653189,-63,-58,-62,-81,-73,-69
10:30:16.582204,-67,-62,-59,-90,-72,-62
10:30:17.503822,-63,-59,-58,-76,-75,-63
10:30:18.423846,-76,-66,-57,-77,-75,-60
10:30:19.342442,-52,-60,-58,-81,-72,-67
10:30:20.264125,-69,-62,-57,-85,-71,-57
10:30:21.183689,-73,-62,-68,-89,-82,-66
10:30:22.104896,-74,-59,-41,-84,-75,-68
10:30:23.026383,-61,-63,-53,-84,-71,-62
10:30:23.945189,-71,-56,-46,-88,-69,-63
10:30:24.863831,-69,-54,-65,-88,-76,-67
10:30:25.781798,-64,-48,-55,-82,-68,-66
10:30:26.701379,-66,-44,-65,-81,-73,-67
10:30:27.648610,-71,-51,-66,-88,-68,-64
10:30:28.576567,-64,-54,-72,-84,-67,-63
10:30:29.517221,-66,-55,-62,-76,-82,-63
10:30:30.435304,-72,-64,-56,-86,-74,-67
10:30:31.355208,-69,-64,-69,-91,-68,-56
10:30:32.274224,-63,-56,-67,-86,-76,-59
10:30:33.195309,-69,-45,-69,-86,-71,-64
10:30:34.117117,-72,-50,-68,-82,-66,-65
10:30:35.036321,-78,-55,-69,-150,-74,-58
10:30:35.955274,-75,-52,-59,-88,-76,-63
10:30:36.875249,-69,-62,-60,-82,-78,-75
10:30:37.795600,-72,-55,-53,-86,-67,-63
10:30:38.717648,-64,-60,-63,-89,-77,-71
10:30:39.636540,-74,-59,-60,-88,-74,-63
10:30:40.556295,-68,-61,-74,-74,-78,-63
10:30:41.501257,-71,-62,-60,-93,-72,-62
10:30:42.423098,-66,-49,-68,-89,-76,-68
10:30:43.341716,-70,-66,-65,-86,-73,-74
10:30:44.261563,-60,-59,-59,-86,-75,-60
10:30:45.180279,-60,-49,-59,-84,-77,-70
10:30:46.101563,-70,-62,-63,-81,-77,-72
10:30:47.031703,-72,-51,-65,-89,-78,-66
10:30:47.948874,-65,-56,-60,-83,-81,-63
10:30:48.878843,-62,-53,-63,-85,-73,-66
