10:01:57.175465,-85,-73,-67,-58,-69,-56
10:01:58.122694,-86,-67,-73,-57,-69,-59
10:01:59.041412,-80,-70,-69,-66,-70,-61
10:01:59.962531,-75,-79,-68,-63,-80,-68
10:02:00.885055,-84,-69,-59,-70,-70,-69
10:02:01.803410,-82,-74,-63,-60,-75,-69
10:02:02.722769,-82,-67,-60,-61,-78,-68
10:02:03.669982,-80,-59,-63,-68,-70,-72
10:02:04.589070,-77,-72,-70,-68,-66,-71
10:02:05.506596,-83,-75,-73,-55,-68,-70
10:02:06.423488,-85,-80,-75,-50,-71,-74
10:02:07.349790,-87,-78,-72,-62,-68,-56
10:02:08.270978,-88,-73,-72,-59,-68,-65
10:02:09.211128,-84,-73,-80,-57,-74,-74
10:02:10.131439,-84,-72,-77,-62,-78,-67
10:02:11.051410,-80,-76,-76,-59,-71,-62
10:02:11.974349,-79,-75,-71,-67,-66,-68
10:02:12.892617,-81,-75,-72,-61,-73,-72
10:02:13.813960,-84,-74,-59,-63,-85,-65
10:02:14.735899,-77,-77,-60,-72,-80,-64
10:02:15.655440,-74,-69,-60,-61,-76,-71
10:02:16.579325,-80,-62,-59,-68,-66,-69
10:02:17.517912,-75,-79,-68,-64,-66,-61
10:02:18.438582,-79,-83,-67,-56,-73,-70
10:02:19.371543,-87,-81,-76,-61,-78,-77
10:02:20.290510,-81,-79,-76,-58,-66,-75
10:02:21.209233,-83,-74,-67,-63,-77,-73
10:02:22.138651,-91,-83,-63,-56,-71,-68
10:02:23.082573,-86,-75,-72,-55,-75,-72
10:02:24.002423,-88,-80,-69,-58,-76,-74
10:02:24.925337,-85,-76,-68,-53,-78,-78
10:02:25.845797,-89,-81,-74,-55,-73,-68
10:02:26.768174,-99,-81,-84,-52,-78,-72
10:02:27.690429,-92,-83,-75,-56,-72,-80
10:02:28.609225,-88,-74,-72,-51,-74,-67
10:02:29.533855,-86,-75,-62,-63,-76,-67
10:02:30.475695,-84,-74,-64,-61,-75,-66
10:02:31.396652,-82,-76,-57,-69,-75,-58
10:02:32.315329,-84,-69,-70,-66,-79,-79
10:02:33.265518,-77,-65,-69,-67,-70,-75
10:02:34.184210,-78,-70,-63,-66,-68,-70
10:02:35.108978,-81,-66,-66,-60,-72,-69
10:02:36.029075,-79,-67,-64,-73,-74,-71
10:02:36.948140,-77,-69,-59,-75,-72,-67
10:02:37.872943,-77,-66,-64,-71,-72,-72
10:02:38.793251,-78,-76,-69,-59,-77,-76
10:02:39.711756,-78,-79,-71,-52,-77,-74
10:02:40.631567,-93,-78,-74,-63,-60,-74
10:02:41.578927,-79,-81,-69,-69,-73,-74
10:02:42.499219,-88,-78,-78,-52,-81,-63
10:02:43.423920,-88,-83,-73,-64,-78,-63
10:02:44.365559,-87,-78,-73,-59,-74,-63
10:02:45.284345,-87,-79,-74,-60,-77,-71
10:02:46.204395,-94,-83,-79,-55,-70,-73
