10:19:23.022024,-69,-72,-72,-89,-75,-67
10:19:23.958505,-76,-63,-75,-94,-81,-74
10:19:24.879284,-68,-72,-68,-89,-78,-70
10:19:25.799137,-56,-78,-60,-86,-81,-73
10:19:26.729486,-59,-61,-63,-80,-79,-70
10:19:27.678505,-67,-57,-73,-90,-83,-67
10:19:28.598396,-68,-66,-77,-93,-75,-67
10:19:29.543684,-67,-60,-61,-93,-76,-66
10:19:30.463843,-72,-67,-67,-89,-80,-66
10:19:31.401797,-69,-61,-67,-90,-76,-69
10:19:32.319257,-55,-64,-62,-80,-80,-70
10:19:33.237313,-69,-65,-64,-87,-78,-60
10:19:34.154487,-59,-58,-65,-95,-76,-66
10:19:35.086082,-62,-62,-67,-94,-74,-67
10:19:36.003654,-66,-71,-79,-82,-68,-67
10:19:36.925171,-59,-65,-75,-93,-74,-74
10:19:37.844186,-61,-67,-75,-94,-80,-75
10:19:38.794426,-67,-68,-75,-91,-87,-78
10:19:39.717283,-66,-69,-70,-93,-78,-64
10:19:40.666017,-66,-72,-64,-150,-80,-66
10:19:41.593083,-63,-69,-61,-87,-80,-65
10:19:42.511854,-61,-68,-62,-85,-71,-72
10:19:43.432043,-61,-65,-59,-93,-82,-64
10:19:44.371883,-59,-56,-61,-82,-73,-74
10:19:45.290895,-68,-65,-65,-88,-67,-63
10:19:46.211875,-66,-63,-66,-92,-86,-67
10:19:47.133723,-57,-67,-68,-85,-79,-70
10:19:48.053799,-64,-62,-71,-79,-78,-69
10:19:48.980545,-60,-68,-65,-90,-78,-75
10:19:49.915883,-55,-60,-66,-89,-74,-64
10:19:50.837552,-57,-57,-67,-88,-74,-71
10:19:51.761227,-64,-61,-74,-84,-71,-73
10:19:52.680916,-65,-66,-65,-89,-71,-69
10:19:53.625731,-69,-51,-63,-79,-63,-66
10:19:54.546431,-68,-59,-65,-90,-74,-69
10:19:55.465064,-67,-59,-64,-89,-75,-64
10:19:56.415133,-66,-60,-59,-83,-74,-67
10:19:57.342056,-63,-64,-69,-77,-74,-63
10:19:58.260711,-52,-62,-74,-90,-72,-63
10:19:59.202622,-72,-57,-67,-91,-80,-65
10:20:00.129504,-65,-60,-72,-93,-71,-67
10:20:01.067238,-63,-64,-73,-89,-78,-71
10:20:01.986109,-68,-67,-73,-95,-80,-65
10:20:02.933311,-57,-69,-72,-94,-80,-61
10:20:03.853313,-63,-69,-73,-82,-71,-73
10:20:04.773677,-59,-63,-73,-89,-78,-62
10:20:05.693996,-62,-71,-71,-93,-82,-66
10:20:06.613711,-63,-69,-73,-79,-79,-66
10:20:07.533350,-61,-65,-70,-90,-75,-64
10:20:08.452376,-66,-69,-73,-92,-77,-72
10:20:09.399487,-68,-66,-71,-87,-77,-62
10:20:10.320012,-76,-66,-74,-88,-74,-71
10:20:11.241168,-65,-55,-58,-88,-70,-65
10:20:12.162503,-71,-67,-66,-81,-71,-68
10:20:13.081623,-73,-55,-62,-91,-70,-58
10:20:14.003754,-65,-58,-61,-89,-78,-60
10:20:14.925340,-61,-63,-66,-95,-83,-60
10:20:15.845844,-65,-60,-78,-91,-72,-61
10:20:16.768493,-65,-65,-72,-89,-74,-63
10:20:17.687465,-52,-62,-72,-91,-62,-56
10:20:18.608605,-73,-60,-71,-84,-75,-67
10:20:19.557230,-66,-62,-74,-93,-75,-74
10:20:20.473454,-70,-72,-68,-92,-78,-65
10:20:21.390757,-66,-72,-72,-91,-75,-64
10:20:22.310914,-60,-90,-71,-89,-76,-74
10:20:23.229132,-62,-67,-64,-86,-77,-65
10:20:24.152369,-55,-66,-69,-87,-69,-70
10:20:25.071189,-59,-67,-71,-97,-79,-66
10:20:26.017104,-58,-60,-74,-93,-79,-55
10:20:26.934439,-47,-61,-66,-92,-76,-70
10:20:27.855466,-71,-65,-71,-91,-72,-75
10:20:28.806675,-66,-72,-73,-88,-78,-73
10:20:29.726661,-60,-62,-73,-93,-67,-67
10:20:30.655851,-63,-65,-67,-91,-77,-62
10:20:31.593507,-69,-63,-66,-83,-67,-71
10:20:32.509103,-66,-57,-65,-90,-72,-58
10:20:33.428697,-65,-62,-68,-85,-78,-59
10:20:34.347861,-69,-61,-64,-96,-67,-69
10:20:35.266946,-73,-60,-73,-80,-76,-66
10:20:36.187610,-69,-60,-72,-85,-77,-64
10:20:37.107356,-60,-58,-59,-83,-77,-64
10:20:38.026410,-67,-61,-59,-84,-74,-62
10:20:38.948343,-72,-55,-63,-80,-76,-60
10:20:39.869000,-76,-61,-67,-84,-77,-63
10:20:40.788728,-63,-64,-75,-87,-77,-66
10:20:41.712508,-68,-62,-70,-95,-77,-58
10:20:42.631242,-67,-58,-66,-90,-71,-59
10:20:43.559646,-65,-59,-66,-89,-69,-51
10:20:44.488550,-60,-58,-74,-81,-74,-61
10:20:45.409644,-70,-51,-64,-95,-77,-66
10:20:46.329831,-66,-49,-63,-85,-77,-54
10:20:47.247250,-65,-57,-67,-79,-84,-63
10:20:48.176354,-61,-60,-66,-86,-72,-64
10:20:49.124949,-60,-63,-72,-90,-76,-56
10:20:50.046357,-58,-62,-70,-94,-67,-64
10:20:50.962498,-59,-64,-69,-82,-78,-73
10:20:51.882654,-59,-65,-72,-89,-78,-70
10:20:52.834105,-65,-65,-68,-85,-78,-64
10:20:53.784214,-62,-72,-69,-94,-80,-67
10:20:54.706556,-61,-74,-68,-94,-79,-69
10:20:55.625116,-67,-63,-71,-150,-82,-64
10:20:56.572344,-53,-65,-72,-91,-79,-65
10:20:57.492566,-62,-61,-75,-86,-78,-69
10:20:58.441216,-61,-66,-75,-92,-73,-66
10:20:59.394285,-60,-62,-69,-93,-74,-70
10:21:00.333709,-68,-60,-72,-93,-80,-75
10:21:01.252298,-61,-64,-70,-90,-80,-66
10:21:02.184447,-60,-53,-72,-89,-75,-65
10:21:03.122395,-69,-59,-68,-87,-75,-68
10:21:04.040955,-65,-62,-66,-85,-74,-64
10:21:04.970377,-64,-64,-69,-89,-75,-63
10:21:05.891521,-67,-64,-74,-91,-77,-67
10:21:06.811250,-70,-68,-75,-90,-72,-71
10:21:07.731378,-61,-66,-75,-86,-77,-72
10:21:08.681415,-67,-64,-71,-91,-73,-66
10:21:09.618371,-70,-66,-70,-89,-74,-63
10:21:10.537004,-60,-62,-76,-150,-78,-67
10:21:11.466499,-65,-70,-80,-91,-78,-72
10:21:12.385195,-75,-69,-72,-92,-78,-70
10:21:13.305392,-66,-67,-68,-92,-80,-71
10:21:14.226586,-66,-76,-62,-95,-82,-77
10:21:15.152137,-66,-65,-71,-93,-73,-65
10:21:16.073968,-53,-72,-66,-150,-74,-74
10:21:16.994121,-66,-59,-72,-91,-76,-64
10:21:17.916463,-62,-61,-68,-95,-79,-70
10:21:18.864917,-58,-69,-73,-93,-76,-68
10:21:19.782631,-67,-69,-67,-93,-73,-65
10:21:20.701328,-60,-63,-73,-90,-72,-66
10:21:21.650253,-72,-67,-61,-82,-78,-65
10:21:22.591091,-71,-65,-69,-87,-64,-60
10:21:23.509772,-61,-56,-63,-90,-70,-65
10:21:24.427996,-72,-69,-64,-93,-68,-61
10:21:25.356564,-56,-69,-73,-92,-75,-59
10:21:26.284888,-55,-63,-67,-88,-76,-67
