10:08:30.536754,-80,-62,-57,-72,-83,-76
10:08:31.477408,-71,-74,-58,-77,-80,-78
10:08:32.399396,-72,-66,-57,-76,-78,-73
10:08:33.319120,-72,-69,-61,-82,-80,-70
10:08:34.238954,-74,-66,-57,-76,-82,-62
10:08:35.157746,-76,-66,-62,-68,-80,-82
10:08:36.076839,-75,-63,-70,-70,-76,-70
10:08:36.997886,-73,-62,-63,-69,-76,-73
10:08:37.916679,-78,-66,-59,-73,-81,-72
10:08:38.835482,-75,-66,-60,-75,-77,-72
10:08:39.753779,-71,-59,-58,-76,-77,-67
10:08:40.673240,-75,-62,-61,-73,-87,-64
10:08:41.611136,-69,-64,-56,-75,-82,-60
10:08:42.538633,-73,-60,-56,-74,-79,-70
10:08:43.459170,-59,-63,-56,-76,-84,-63
10:08:44.410254,-65,-64,-48,-77,-81,-64
10:08:45.341414,-60,-67,-46,-65,-83,-59
10:08:46.257524,-68,-63,-52,-84,-78,-63
10:08:47.175199,-71,-63,-56,-77,-75,-59
10:08:48.115060,-68,-69,-42,-77,-69,-58
10:08:49.032464,-64,-67,-40,-71,-76,-65
10:08:49.951769,-81,-72,-51,-77,-75,-69
10:08:50.873010,-77,-68,-62,-78,-85,-79
10:08:51.792945,-82,-70,-52,-72,-84,-69
10:08:52.728644,-74,-70,-49,-71,-78,-57
10:08:53.659129,-66,-67,-52,-72,-81,-61
10:08:54.579791,-76,-63,-54,-71,-80,-67
10:08:55.500638,-78,-75,-55,-78,-73,-61
10:08:56.420615,-74,-68,-61,-77,-75,-73
10:08:57.343153,-75,-61,-55,-72,-73,-69
10:08:58.261908,-80,-62,-60,-71,-85,-69
10:08:59.207461,-75,-62,-63,-77,-75,-79
10:09:00.124003,-82,-64,-63,-79,-76,-76
10:09:01.046551,-76,-66,-55,-70,-79,-68
10:09:01.964553,-70,-61,-54,-80,-74,-73
10:09:02.893979,-71,-64,-61,-77,-80,-67
10:09:03.812550,-72,-66,-70,-78,-82,-76
10:09:04.731367,-65,-69,-60,-78,-75,-73
10:09:05.661479,-69,-60,-54,-76,-82,-73
10:09:06.593189,-67,-66,-49,-81,-78,-70
10:09:07.545988,-73,-69,-47,-75,-85,-67
10:09:08.465541,-64,-70,-42,-72,-75,-64
10:09:09.386944,-71,-69,-49,-67,-83,-75
10:09:10.308049,-79,-74,-57,-69,-80,-68
