09:40:47.761565,-86,-75,-76,-82,-63,-73
09:40:48.679649,-82,-76,-73,-81,-63,-63
09:40:49.599044,-83,-75,-77,-78,-62,-67
09:40:50.516794,-84,-75,-77,-79,-64,-68
09:40:51.435538,-85,-68,-77,-79,-72,-74
09:40:52.384253,-78,-73,-73,-74,-64,-71
09:40:53.302654,-84,-73,-67,-73,-65,-61
09:40:54.246990,-75,-73,-76,-79,-64,-70
09:40:55.166817,-79,-60,-72,-78,-66,-62
09:40:56.091816,-77,-74,-72,-76,-70,-60
09:40:57.012498,-76,-71,-76,-85,-72,-64
09:40:57.954289,-72,-69,-80,-79,-71,-59
09:40:58.900204,-71,-74,-80,-79,-74,-50
09:40:59.822773,-72,-62,-77,-73,-67,-40
09:41:00.741546,-84,-72,-76,-81,-57,-46
09:41:01.662817,-78,-72,-75,-82,-73,-58
09:41:02.584230,-77,-72,-76,-77,-79,-58
09:41:03.502820,-83,-73,-79,-85,-68,-59
09:41:04.423087,-83,-66,-79,-75,-62,-60
09:41:05.358784,-80,-73,-77,-72,-72,-73
09:41:06.276480,-80,-68,-78,-78,-76,-72
09:41:07.206776,-82,-67,-71,-89,-72,-66
09:41:08.155531,-78,-71,-76,-81,-65,-64
09:41:09.075497,-81,-70,-75,-81,-64,-67
09:41:09.994556,-86,-75,-76,-86,-66,-69
09:41:10.943013,-88,-74,-76,-74,-61,-70
09:41:11.892782,-85,-78,-77,-84,-76,-63
09:41:12.844390,-83,-79,-75,-87,-77,-64
09:41:13.762732,-81,-70,-73,-75,-65,-62
09:41:14.710285,-81,-75,-75,-79,-61,-64
09:41:15.629081,-73,-75,-78,-79,-67,-57
09:41:16.578908,-75,-71,-83,-73,-55,-58
09:41:17.528006,-80,-70,-81,-82,-60,-61
09:41:18.454167,-78,-73,-76,-82,-72,-64
09:41:19.372637,-78,-69,-72,-82,-62,-64
09:41:20.313231,-76,-67,-80,-79,-66,-63
09:41:21.241318,-76,-68,-69,-77,-67,-56
09:41:22.180591,-82,-69,-79,-85,-63,-47
09:41:23.099131,-82,-71,-77,-83,-65,-56
09:41:24.046885,-81,-74,-78,-81,-78,-52
09:41:24.965628,-84,-72,-78,-83,-67,-49
09:41:25.918699,-80,-72,-75,-79,-64,-55
09:41:26.839155,-79,-72,-84,-81,-63,-63
09:41:27.760484,-76,-67,-78,-73,-64,-57
09:41:28.706647,-81,-61,-150,-79,-69,-59
09:41:29.625536,-80,-76,-79,-82,-73,-58
09:41:30.543078,-86,-70,-73,-78,-65,-73
09:41:31.461739,-78,-66,-72,-81,-68,-69
09:41:32.380494,-84,-64,-71,-73,-65,-69
09:41:33.330448,-78,-65,-76,-76,-71,-72
09:41:34.279075,-83,-74,-79,-71,-60,-74
09:41:35.216397,-83,-72,-76,-76,-75,-74
09:41:36.143696,-87,-79,-68,-77,-73,-74
09:41:37.091671,-88,-74,-75,-78,-65,-77
09:41:38.011799,-88,-73,-80,-78,-67,-64
09:41:38.938935,-81,-69,-76,-80,-65,-71
09:41:39.876500,-81,-71,-80,-77,-78,-70
09:41:40.795331,-82,-72,-75,-77,-59,-68
09:41:41.714635,-77,-62,-78,-81,-53,-66
09:41:42.664428,-82,-68,-72,-79,-65,-60
09:41:43.583135,-75,-72,-71,-80,-67,-58
09:41:44.531669,-82,-72,-76,-83,-68,-60
09:41:45.453431,-74,-66,-72,-83,-66,-63
09:41:46.371829,-76,-61,-76,-81,-66,-66
09:41:47.291901,-80,-70,-72,-76,-64,-62
09:41:48.212773,-85,-65,-83,-80,-59,-55
09:41:49.163238,-84,-74,-79,-83,-62,-55
09:41:50.085685,-76,-77,-70,-78,-65,-52
09:41:51.022715,-74,-63,-79,-78,-65,-57
09:41:51.951449,-75,-74,-79,-82,-62,-60
09:41:52.873222,-80,-67,-82,-77,-67,-49
09:41:53.791639,-73,-69,-68,-81,-70,-51
09:41:54.744564,-70,-54,-75,-74,-77,-44
09:41:55.693252,-84,-59,-74,-81,-72,-55
09:41:56.640451,-82,-71,-71,-76,-71,-51
09:41:57.559240,-84,-66,-77,-76,-68,-64
09:41:58.487656,-82,-66,-70,-71,-69,-60
09:41:59.405269,-80,-66,-72,-76,-67,-71
09:42:00.324099,-75,-74,-70,-77,-63,-65
09:42:01.252735,-81,-57,-74,-82,-78,-68
09:42:02.171406,-80,-73,-73,-78,-63,-65
09:42:03.100541,-80,-75,-79,-85,-61,-65
09:42:04.048114,-86,-68,-69,-81,-66,-69
09:42:04.966394,-84,-69,-76,-82,-60,-66
09:42:05.885764,-86,-73,-69,-79,-64,-67
09:42:06.805874,-87,-79,-79,-73,-66,-61
09:42:07.724643,-83,-77,-83,-79,-59,-60
09:42:08.643318,-78,-73,-80,-70,-66,-60
09:42:09.561890,-81,-74,-76,-65,-64,-57
09:42:10.478861,-83,-63,-74,-66,-66,-62
09:42:11.400557,-85,-62,-69,-79,-64,-58
09:42:12.323439,-83,-68,-78,-75,-56,-66
09:42:13.243260,-75,-69,-70,-72,-57,-65
09:42:14.161843,-75,-67,-75,-76,-58,-67
09:42:15.080449,-79,-55,-82,-69,-69,-63
09:42:16.002080,-81,-69,-79,-75,-73,-68
09:42:16.923106,-69,-73,-82,-80,-64,-59
09:42:17.869300,-84,-65,-71,-82,-57,-53
09:42:18.818224,-74,-65,-80,-84,-51,-52
09:42:19.754213,-82,-69,-77,-75,-52,-57
09:42:20.684493,-78,-70,-83,-79,-62,-49
09:42:21.633232,-75,-63,-81,-85,-64,-49
09:42:22.579245,-85,-72,-70,-77,-69,-50
09:42:23.499248,-86,-73,-76,-78,-67,-61
09:42:24.419252,-76,-75,-79,-80,-71,-61
09:42:25.338247,-80,-75,-76,-75,-67,-69
09:42:26.258142,-86,-75,-73,-67,-70,-56
09:42:27.177338,-86,-70,-77,-76,-69,-59
09:42:28.097006,-84,-65,-82,-71,-73,-56
09:42:29.017088,-86,-80,-82,-72,-72,-52
09:42:29.962156,-81,-74,-74,-79,-76,-56
